80	14	76	7	0	1,2,4,8,13,21,31,45,55,63,68,72,74,75
80	14	77	7	0	1,2,4,8,13,21,31,46,56,64,69,73,75,76
80	14	78	7	0	1,2,4,8,13,21,31,47,57,65,70,74,76,77
80	14	80	7	0	1,2,4,8,13,21,35,45,59,67,72,76,78,79
80	14	78	7	0	1,2,4,8,13,23,31,47,55,65,70,74,76,77
80	14	79	7	0	1,2,4,8,13,23,31,48,56,66,71,75,77,78
80	14	74	7	0	1,2,4,8,16,21,32,42,53,58,66,70,72,73
80	14	77	7	0	1,2,4,8,16,25,36,41,52,61,69,73,75,76
80	14	81	7	0	1,2,4,8,16,25,38,43,56,65,73,77,79,80
80	14	81	7	0	1,2,4,8,16,26,35,46,55,65,73,77,79,80
80	14	79	7	0	1,2,4,8,16,26,37,42,53,63,71,75,77,78
80	14	81	7	0	1,2,4,8,16,27,32,49,54,65,73,77,79,80
80	14	78	7	0	1,2,4,8,17,22,34,44,56,61,70,74,76,77
80	14	79	7	0	1,2,4,8,17,22,34,45,57,62,71,75,77,78
80	14	74	7	0	1,2,4,8,18,23,31,43,51,56,66,70,72,73
80	14	80	7	0	1,2,4,8,18,23,31,49,57,62,72,76,78,79
80	14	81	7	0	1,2,4,8,18,30,38,43,51,63,73,77,79,80
80	14	76	7	0	1,2,4,8,19,24,33,43,52,57,68,72,74,75
80	14	78	7	0	1,2,4,8,19,24,33,45,54,59,70,74,76,77
80	14	81	7	0	1,2,4,8,19,29,38,43,52,62,73,77,79,80
80	14	80	7	0	1,2,4,8,20,25,33,47,55,60,72,76,78,79
80	14	79	7	0	1,2,4,8,20,25,34,45,54,59,71,75,77,78
80	14	81	7	0	1,2,4,8,20,25,34,47,56,61,73,77,79,80
80	14	79	7	0	1,2,4,8,20,28,37,42,51,59,71,75,77,78
80	14	78	7	0	1,2,4,8,20,29,34,44,49,58,70,74,76,77
80	14	81	7	0	1,2,4,8,21,30,35,46,51,60,73,77,79,80
80	14	78	7	0	1,2,4,9,13,19,32,46,59,65,69,74,76,77
80	14	80	7	0	1,2,4,9,13,19,32,48,61,67,71,76,78,79
80	14	79	7	0	1,2,4,9,13,19,33,46,60,66,70,75,77,78
80	14	75	7	0	1,2,4,9,13,23,29,46,52,62,66,71,73,74
80	14	76	7	0	1,2,4,9,13,23,29,47,53,63,67,72,74,75
80	14	81	7	0	1,2,4,9,13,23,29,52,58,68,72,77,79,80
80	14	78	7	0	1,2,4,9,13,26,32,46,52,65,69,74,76,77
80	14	79	7	0	1,2,4,9,13,26,32,47,53,66,70,75,77,78
80	14	78	7	0	1,2,4,9,13,26,36,42,52,65,69,74,76,77
80	14	76	7	0	1,2,4,9,13,27,33,43,49,63,67,72,74,75
80	14	81	7	0	1,2,4,9,13,27,33,48,54,68,72,77,79,80
80	14	78	7	0	1,2,4,9,13,28,34,44,50,65,69,74,76,77
80	14	71	7	0	1,2,4,9,15,19,31,40,52,56,62,67,69,70
80	14	81	7	0	1,2,4,9,15,19,31,50,62,66,72,77,79,80
80	14	79	7	0	1,2,4,9,15,19,35,44,60,64,70,75,77,78
80	14	76	7	0	1,2,4,9,15,24,36,40,52,61,67,72,74,75
80	14	80	7	0	1,2,4,9,15,30,34,46,50,65,71,76,78,79
80	14	78	7	0	1,2,4,9,18,22,28,50,56,60,69,74,76,77
80	14	79	7	0	1,2,4,9,18,22,28,51,57,61,70,75,77,78
80	14	81	7	0	1,2,4,9,18,22,28,53,59,63,72,77,79,80
80	14	78	7	0	1,2,4,9,18,22,33,45,56,60,69,74,76,77
80	14	77	7	0	1,2,4,9,18,24,28,49,53,59,68,73,75,76
80	14	81	7	0	1,2,4,9,18,24,28,53,57,63,72,77,79,80
80	14	75	7	0	1,2,4,9,19,23,32,43,52,56,66,71,73,74
