82	14	76	7	0	1,2,4,8,13,21,31,45,55,63,68,72,74,75
82	14	77	7	0	1,2,4,8,13,21,31,46,56,64,69,73,75,76
82	14	78	7	0	1,2,4,8,13,21,31,47,57,65,70,74,76,77
82	14	83	7	0	1,2,4,8,13,21,31,52,62,70,75,79,81,82
82	14	80	7	0	1,2,4,8,13,21,35,45,59,67,72,76,78,79
82	14	82	7	0	1,2,4,8,13,21,36,46,61,69,74,78,80,81
82	14	78	7	0	1,2,4,8,13,23,31,47,55,65,70,74,76,77
82	14	79	7	0	1,2,4,8,13,23,31,48,56,66,71,75,77,78
82	14	82	7	0	1,2,4,8,13,23,31,51,59,69,74,78,80,81
82	14	83	7	0	1,2,4,8,13,26,34,49,57,70,75,79,81,82
82	14	83	7	0	1,2,4,8,13,27,35,48,56,70,75,79,81,82
82	14	82	7	0	1,2,4,8,13,27,37,45,55,69,74,78,80,81
82	14	74	7	0	1,2,4,8,16,21,32,42,53,58,66,70,72,73
82	14	82	7	0	1,2,4,8,16,21,32,50,61,66,74,78,80,81
82	14	83	7	0	1,2,4,8,16,21,37,46,62,67,75,79,81,82
82	14	77	7	0	1,2,4,8,16,25,36,41,52,61,69,73,75,76
82	14	81	7	0	1,2,4,8,16,25,38,43,56,65,73,77,79,80
82	14	81	7	0	1,2,4,8,16,26,35,46,55,65,73,77,79,80
82	14	79	7	0	1,2,4,8,16,26,37,42,53,63,71,75,77,78
82	14	83	7	0	1,2,4,8,16,26,37,46,57,67,75,79,81,82
82	14	81	7	0	1,2,4,8,16,27,32,49,54,65,73,77,79,80
82	14	78	7	0	1,2,4,8,17,22,34,44,56,61,70,74,76,77
82	14	79	7	0	1,2,4,8,17,22,34,45,57,62,71,75,77,78
82	14	82	7	0	1,2,4,8,17,25,35,47,57,65,74,78,80,81
82	14	83	7	0	1,2,4,8,17,25,39,44,58,66,75,79,81,82
82	14	82	7	0	1,2,4,8,17,27,35,47,55,65,74,78,80,81
82	14	83	7	0	1,2,4,8,17,27,39,44,56,66,75,79,81,82
82	14	82	7	0	1,2,4,8,17,29,34,48,53,65,74,78,80,81
82	14	74	7	0	1,2,4,8,18,23,31,43,51,56,66,70,72,73
82	14	80	7	0	1,2,4,8,18,23,31,49,57,62,72,76,78,79
82	14	82	7	0	1,2,4,8,18,23,31,51,59,64,74,78,80,81
82	14	83	7	0	1,2,4,8,18,23,36,47,60,65,75,79,81,82
82	14	83	7	0	1,2,4,8,18,26,31,52,57,65,75,79,81,82
82	14	83	7	0	1,2,4,8,18,26,37,46,57,65,75,79,81,82
82	14	81	7	0	1,2,4,8,18,30,38,43,51,63,73,77,79,80
82	14	83	7	0	1,2,4,8,19,24,32,51,59,64,75,79,81,82
82	14	76	7	0	1,2,4,8,19,24,33,43,52,57,68,72,74,75
82	14	78	7	0	1,2,4,8,19,24,33,45,54,59,70,74,76,77
82	14	82	7	0	1,2,4,8,19,28,33,41,49,63,74,78,80,81
82	14	81	7	0	1,2,4,8,19,29,38,43,52,62,73,77,79,80
82	14	83	7	0	1,2,4,8,19,31,39,44,52,64,75,79,81,82
82	14	82	7	0	1,2,4,8,19,33,41,49,54,63,74,78,80,81
82	14	80	7	0	1,2,4,8,20,25,33,47,55,60,72,76,78,79
82	14	79	7	0	1,2,4,8,20,25,34,45,54,59,71,75,77,78
82	14	81	7	0	1,2,4,8,20,25,34,47,56,61,73,77,79,80
82	14	79	7	0	1,2,4,8,20,28,37,42,51,59,71,75,77,78
82	14	78	7	0	1,2,4,8,20,29,34,44,49,58,70,74,76,77
82	14	82	7	0	1,2,4,8,21,26,35,47,56,61,74,78,80,81
82	14	83	7	0	1,2,4,8,21,26,36,47,57,62,75,79,81,82
82	14	81	7	0	1,2,4,8,21,30,35,46,51,60,73,77,79,80
