92	15	90	8	1	1,2,4,8,13,21,31,45,59,69,77,82,86,88,89
92	15	90	8	1	1,2,4,8,13,27,35,45,55,63,77,82,86,88,89
92	15	92	8	1	1,2,4,8,16,21,37,46,55,71,76,84,88,90,91
92	15	90	8	1	1,2,4,8,17,22,34,45,56,68,73,82,86,88,89
92	15	90	8	1	1,2,4,8,17,28,40,45,50,62,73,82,86,88,89
92	15	86	8	1	1,2,4,8,18,23,31,43,55,63,68,78,82,84,85
92	15	90	8	1	1,2,4,8,19,24,33,45,57,66,71,82,86,88,89
92	15	90	8	1	1,2,4,8,19,31,40,45,50,59,71,82,86,88,89
92	15	92	8	1	1,2,4,8,19,33,38,46,54,59,73,84,88,90,91
92	15	90	8	1	1,2,4,8,20,25,34,45,56,65,70,82,86,88,89
92	15	92	8	1	1,2,4,9,13,19,33,46,59,73,79,83,88,90,91
92	15	92	8	1	1,2,4,9,13,23,29,46,63,69,79,83,88,90,91
92	15	84	8	1	1,2,4,9,13,26,32,42,52,58,71,75,80,82,83
92	15	92	8	1	1,2,4,9,15,27,36,46,56,65,77,83,88,90,91
92	15	84	7	-1	1,2,4,9,15,30,34,50,54,69,75,80,82,83,92
92	15	93	7	-1	1,2,4,9,18,31,37,41,52,62,75,84,89,91,92
92	15	93	7	-1	1,2,4,9,18,31,41,52,56,62,75,84,89,91,92
92	15	90	8	1	1,2,4,9,21,32,36,45,54,58,69,81,86,88,89
92	15	92	8	1	1,2,4,9,23,29,33,46,59,63,69,83,88,90,91
92	15	92	8	1	1,2,4,9,23,36,40,46,52,56,69,83,88,90,91
92	15	86	8	1	1,2,4,10,17,21,31,43,55,65,69,76,82,84,85
92	15	88	8	1	1,2,4,10,17,21,39,44,49,67,71,78,84,86,87
92	15	90	8	1	1,2,4,10,17,28,40,45,50,62,73,80,86,88,89
92	15	90	8	1	1,2,4,10,20,25,32,45,58,65,70,80,86,88,89
92	15	92	8	1	1,2,4,10,22,29,33,46,59,63,70,82,88,90,91
92	15	90	8	1	1,2,4,11,16,22,41,45,49,68,74,79,86,88,89
92	15	88	8	1	1,2,4,11,16,27,40,44,48,61,72,77,84,86,87
92	15	90	8	1	1,2,4,11,17,22,41,45,49,68,73,79,86,88,89
92	15	92	8	1	1,2,4,11,17,28,42,46,50,64,75,81,88,90,91
92	15	90	8	1	1,2,4,12,17,21,39,45,51,69,73,78,86,88,89
92	15	92	8	1	1,2,4,12,17,21,39,46,53,71,75,80,88,90,91
92	15	90	8	1	1,2,4,12,18,25,30,45,60,65,72,78,86,88,89
92	15	92	8	1	1,2,4,12,18,33,37,46,55,59,74,80,88,90,91
92	15	92	8	1	1,2,4,13,19,23,39,46,53,69,73,79,88,90,91
92	15	92	8	1	1,2,4,13,19,33,38,46,54,59,73,79,88,90,91
92	15	90	8	1	1,2,4,13,20,35,41,45,49,55,70,77,86,88,89
92	15	92	8	1	1,2,4,14,19,23,39,46,53,69,73,78,88,90,91
92	15	90	8	1	1,2,4,14,20,34,41,45,49,56,70,76,86,88,89
92	15	92	7	-1	1,2,4,15,21,25,30,37,55,62,67,71,77,88,90
92	15	92	7	-1	1,2,4,15,21,25,30,37,55,62,67,71,77,88,91
92	15	92	7	-1	1,2,4,15,21,25,30,37,55,62,67,71,77,90,91
92	15	92	7	-1	1,2,4,15,21,25,30,37,55,62,67,71,88,90,91
92	15	92	7	-1	1,2,4,15,21,25,30,37,55,62,67,77,88,90,91
92	15	92	7	-1	1,2,4,15,21,25,30,37,55,62,71,77,88,90,91
92	15	92	7	-1	1,2,4,15,21,25,30,37,55,67,71,77,88,90,91
92	15	92	7	-1	1,2,4,15,21,25,30,37,62,67,71,77,88,90,91
92	15	92	7	-1	1,2,4,15,21,25,30,55,62,67,71,77,88,90,91
92	15	92	7	-1	1,2,4,15,21,25,37,55,62,67,71,77,88,90,91
92	15	92	7	-1	1,2,4,15,21,30,37,55,62,67,71,77,88,90,91
92	15	92	7	-1	1,2,4,15,25,30,37,55,62,67,71,77,88,90,91
