120	16	111	8	0	1,2,4,8,13,21,31,45,66,80,90,98,103,107,109,110
120	16	112	8	0	1,2,4,8,13,21,31,45,67,81,91,99,104,108,110,111
120	16	115	8	0	1,2,4,8,13,21,31,45,70,84,94,102,107,111,113,114
120	16	116	8	0	1,2,4,8,13,21,31,45,71,85,95,103,108,112,114,115
120	16	118	8	0	1,2,4,8,13,21,31,45,73,87,97,105,110,114,116,117
120	16	121	8	0	1,2,4,8,13,21,31,45,76,90,100,108,113,117,119,120
120	16	108	8	0	1,2,4,8,13,21,31,46,62,77,87,95,100,104,106,107
120	16	113	8	0	1,2,4,8,13,21,31,46,67,82,92,100,105,109,111,112
120	16	114	8	0	1,2,4,8,13,21,31,46,68,83,93,101,106,110,112,113
120	16	116	8	0	1,2,4,8,13,21,31,46,70,85,95,103,108,112,114,115
120	16	118	8	0	1,2,4,8,13,21,31,46,72,87,97,105,110,114,116,117
120	16	120	8	0	1,2,4,8,13,21,31,46,74,89,99,107,112,116,118,119
120	16	109	8	0	1,2,4,8,13,21,31,47,62,78,88,96,101,105,107,108
120	16	94	8	0	1,2,4,8,13,21,31,47,63,73,81,86,90,92,93,114
120	16	115	8	0	1,2,4,8,13,21,31,47,68,84,94,102,107,111,113,114
120	16	116	8	0	1,2,4,8,13,21,31,47,69,85,95,103,108,112,114,115
120	16	118	8	0	1,2,4,8,13,21,31,47,71,87,97,105,110,114,116,117
120	16	119	8	0	1,2,4,8,13,21,31,47,72,88,98,106,111,115,117,118
120	16	118	8	0	1,2,4,8,13,21,31,52,66,87,97,105,110,114,116,117
120	16	119	8	0	1,2,4,8,13,21,31,52,67,88,98,106,111,115,117,118
120	16	120	8	0	1,2,4,8,13,21,31,52,68,89,99,107,112,116,118,119
120	16	120	8	0	1,2,4,8,13,21,31,53,67,89,99,107,112,116,118,119
120	16	121	8	0	1,2,4,8,13,21,31,53,68,90,100,108,113,117,119,120
120	16	105	8	0	1,2,4,8,13,21,35,45,60,70,84,92,97,101,103,104
120	16	120	8	0	1,2,4,8,13,21,35,45,60,75,85,99,107,112,116,118
120	16	120	8	0	1,2,4,8,13,21,35,45,60,75,85,99,107,112,116,119
120	16	120	8	0	1,2,4,8,13,21,35,45,60,75,85,99,107,112,118,119
120	16	120	8	0	1,2,4,8,13,21,35,45,60,75,85,99,107,116,118,119
120	16	120	8	0	1,2,4,8,13,21,35,45,60,75,85,99,112,116,118,119
120	16	120	8	0	1,2,4,8,13,21,35,45,60,75,85,107,112,116,118,119
